image_id,v9_iou,v9_ari,used_v8,cov7,prec7,areaU7,cov8,prec8,areaU8
389,0.9629451560803498,0.9352093393055138,0,0.45696189906243767,0.9501901140684411,0.4809162843274154,0.5430381009375623,0.9943384165829604,0.5461300618392181
391,0.8839204743572799,0.8876356829298239,0,0.2019116465863454,0.9885174990169091,0.2042570281124498,0.2019116465863454,0.9885174990169091,0.2042570281124498
392,0.9353991596611362,0.8694312009745162,0,1.0,0.9977540707467715,1.0022509848058525,1.0,0.9977540707467715,1.0022509848058525
393,0.9695954435004205,0.9558985109544612,0,0.36651019269277485,0.9553349875930521,0.3836457341693202,1.0,0.9516267591334364,1.0508321570429702
394,0.9754249215077931,0.9588361499859291,0,0.4174579111146573,0.962578651065239,0.4336870661453762,0.4174579111146573,0.962578651065239,0.4336870661453762
395,0.9754008967121404,0.9630213739797009,0,0.36895054707399516,0.9506335906220332,0.3881101517069029,0.6310494529260048,0.9984791645543952,0.6320106371049132
397,0.7555948295333931,0.4037414114200559,0,0.6815111193821531,0.9960019582245431,0.6842467665394993,0.6815111193821531,0.9960019582245431,0.6842467665394993
398,0.7716579686810786,0.7944959276639542,0,0.1556780416632893,0.9964719310988897,0.15622922914809112,0.1556780416632893,0.9964719310988897,0.15622922914809112
399,0.6428117833821788,0.1257359499792453,0,0.921454834542383,0.8955572725516708,1.0289178177481864,1.0,0.8898065291974675,1.1238398092020272
400,0.9283332175330774,0.8779845052217989,0,0.6146529324424648,0.989431228292938,0.6212184484038604,1.0,0.9595725734639359,1.0421306607275427
403,0.7390180878541672,-0.08301302926085505,1,0.1826056635284186,0.9386792452830188,0.19453467672374242,1.0,0.9255346253800554,1.080456605920461
408,0.9630592336596341,0.9276274688805661,0,0.5024034635342056,0.9963069347558473,0.5042657498487887,0.20230477827650972,0.999842668344871,0.20233661223060517
410,0.9727905859726879,0.9317627660087859,0,1.0,0.9979262843459156,1.002078024886822,1.0,0.9979262843459156,1.002078024886822
411,0.9489786177885214,0.9344985587885386,0,0.31164410422124267,0.9948422633950926,0.3132598158402485,0.31164410422124267,0.9948422633950926,0.3132598158402485
412,0.8971019593987029,0.8885079994188188,0,0.24254064392731908,0.9949002942137953,0.24378386993943257,0.24254064392731908,0.9949002942137953,0.24378386993943257
413,0.9350300813939629,0.870057310056338,0,0.5066970372627966,0.996309730326447,0.5085738117771611,0.4933029627372034,0.9619932432432432,0.5127925442325275
414,0.9395642466666426,0.9062069205346268,0,0.38795884136507325,0.9852953223560252,0.39374879040061933,0.6120411586349268,0.9668781370225993,0.6330075479001355
416,0.5163809130323637,0.39709455389216175,1,0.10769673704414587,0.9717700034638033,0.11082533589251439,0.23245681381957772,0.9584520417853751,0.24253358925143953
417,0.9549462365565727,0.9003066973066218,0,1.0,0.9923468669986776,1.0077121551504153,1.0,0.9923468669986776,1.0077121551504153
418,0.9012413576296257,0.9106184721299797,0,0.33552962032796574,0.9786280592899,0.34285714285714286,0.5564189688284827,0.9690732259558483,0.5741763923770129
422,0.9904738491764782,0.9811683141596826,0,0.49789704959196485,0.984301315462894,0.5058380414312618,0.49789704959196485,0.984301315462894,0.5058380414312618
423,0.9709819462748965,0.9597763972630451,0,0.34994362663363665,0.9991385564018861,0.35024534324234197,0.34994362663363665,0.9991385564018861,0.35024534324234197
424,0.9676902207399983,0.9214688063341882,0,1.0,0.9883777239709443,1.0117589416952475,1.0,0.9883777239709443,1.0117589416952475
425,0.9285054575947586,0.8979503114186875,0,0.35054672128503694,0.9785701422654421,0.358223397735703,1.0,0.9462375436829495,1.05681708221785
426,0.9250658472303552,0.8973101765977578,0,0.33082149669730265,0.9958240402410667,0.3322087872243154,1.0,0.9679107666015625,1.033153090662589
428,0.9637099778907481,0.9126597727305312,0,1.0,0.998943244497139,1.001057873416415,1.0,0.998943244497139,1.001057873416415
429,0.6091440911498458,0.04777674222592012,0,1.0,0.9512511134504819,1.0512471269260237,0.3774410487784115,0.9369822485207101,0.40282625351153484
431,0.46426351771064556,0.39372297078876345,0,0.1823207704196885,0.9474822366388631,0.19242658423493045,0.1823207704196885,0.9474822366388631,0.19242658423493045
432,0.9375204163833325,0.8298557386243312,0,0.6767719207523998,0.972822299651568,0.6956788726931903,0.9311754629779257,0.9566682715454983,0.9733525096150738
434,0.9656302262842908,0.9394682988063618,0,0.45195307422331993,0.979608367965063,0.46136097751202393,0.5480469257766801,0.9636031197325944,0.5687475627193552
436,0.9919079259587282,0.9791654957382511,0,0.6416482707873437,0.9758095238095238,0.6575548353764501,1.0,0.9746246337890625,1.0260360402674056
437,0.9704777524947331,0.9650178415033689,0,0.2937781350482315,0.9953698659984748,0.2951446945337621,1.0,0.9645953196966642,1.0367041800643086
440,0.6503295898427577,-0.1012352764435279,1,0.1754643012711361,0.9962900505902192,0.17611768898744704,1.0,0.9790640871554298,1.0213835979883579
441,0.9758461839443362,0.8941666086115403,0,0.8636502304073473,0.9794420772788521,0.8817777492333135,0.8636502304073473,0.9794420772788521,0.8817777492333135
442,0.8924844802477051,0.8923467635022158,0,0.22304684911536676,0.9952690715552928,0.22410708369226692,0.9218076999536148,0.9445915665104909,0.9758796633755218
443,0.7095028687245173,0.19932152451482596,0,0.0,0.0,0.0,0.0,0.0,0.0
444,0.9568985574630241,0.9526285425254761,0,0.2635833533029795,0.9970389170896785,0.264366163431584,1.0,0.9587079383069642,1.043070532790159
447,0.9617520185798877,0.895647476547029,0,1.0,0.9878578820282856,1.0122913611285704,1.0,0.9878578820282856,1.0122913611285704
448,0.9551861858306261,0.909027706530536,0,0.512792991871202,0.9988317038676751,0.5133927866782416,0.487207008128798,0.9681334880657404,0.5032436271801752
449,0.9414272366242075,0.8813092827968712,0,0.509058715654346,0.998697351280938,0.5097227052834603,0.49094128434565404,0.969468031968032,0.5064027571378885
450,0.9415594441560948,0.8661275394273464,0,0.5795088854013094,0.9990980895897674,0.5800320223205085,0.33880249203405144,1.0,0.33880249203405144
451,0.935309020203056,0.9297686160105079,0,0.25115240222401747,0.9986772486772487,0.25148505441239366,0.25115240222401747,0.9986772486772487,0.25148505441239366
452,0.9628594450295541,0.9118872670278467,0,0.6208416240482807,0.9858470858575308,0.6297544852082683,1.0,0.9670960559796438,1.034023449704823
453,0.5094243857411248,0.11341673753727415,0,0.3536063322833374,0.9913500294370726,0.3566917050319037,0.3536063322833374,0.9913500294370726,0.3566917050319037
455,0.9583016453025203,0.8462094098858822,0,0.824453915823122,0.9759603791434031,0.8447616659876523,0.824453915823122,0.9759603791434031,0.8447616659876523
456,0.867874502868807,0.8079682414411841,0,0.3531298367666066,0.9742472266244057,0.3624642976815433,0.3531298367666066,0.9742472266244057,0.3624642976815433
457,0.9148233134423367,0.8879970600255876,0,0.311626011161974,0.9970406781361288,0.3125509500219477,0.311626011161974,0.9970406781361288,0.3125509500219477
461,0.9221354500040401,0.8229381270057093,0,1.0,0.9899205864386073,1.0101820425794508,1.0,0.9899205864386073,1.0101820425794508
463,0.8983450220770746,0.6598661918894076,1,0.05576724360630328,0.930245084837059,0.05994897959183673,0.8114505295789202,0.9712629239540053,0.8354591836734694
464,0.09132466736447806,-0.023514310575072302,0,0.09635498304311893,0.9454697986577181,0.10191228020177263,0.14041437487531705,0.9511583011583011,0.14762461170167288
465,0.9107240437096261,0.9123840470565893,0,0.3686406497733026,0.9937017320236935,0.3709771633612417,0.48446496620399987,0.9870225546866145,0.4908347472949292
466,0.85776369397141,0.879609833122423,0,0.2850249821556031,0.9655672695618531,0.29518915060670947,0.7150321199143469,0.9549666348903718,0.7487508922198429
467,0.8971881872412143,0.8458575949836127,0,1.0,0.9691855583543241,1.0317941609633545,1.0,0.9691855583543241,1.0317941609633545
468,0.9444575990226145,0.9022693575947467,0,0.44431967660175176,0.9919066036384472,0.4479450736308512,0.44431967660175176,0.9919066036384472,0.4479450736308512
469,0.8753214507365641,0.8331700298742168,0,0.31306653120187955,0.9989362779860197,0.3133999015763656,0.3255758576349753,0.9981020050613199,0.32619497404473513
471,0.5724026779048995,0.45576525843692706,0,0.2187000237510886,0.9971843188217457,0.21931755205446915,0.33696461087799856,0.9914740961610138,0.33986224368616896
472,0.26015032658200626,0.094427716080054,0,0.20342629069044163,0.9663875892637281,0.21050176238855484,0.20342629069044163,0.9663875892637281,0.21050176238855484
473,0.6956661729622277,0.6937104660560092,0,1.0,0.925799982561688,1.0801469203239782,0.9951968355622528,0.9307671980974191,1.0692220757204747
474,0.8042982516702073,0.8099842411807466,0,0.2795603529005865,0.9746541799123636,0.2868303021341614,0.42594509340036474,0.9724316417238663,0.43802060229681106
475,0.9327097451538305,0.8348067705789143,0,1.0,0.9960345886205485,1.003981198469165,1.0,0.9960345886205485,1.003981198469165
476,0.9553059661639818,0.8851503894140824,0,1.0,0.9966963830252387,1.003314567034681,1.0,0.9966963830252387,1.003314567034681
478,0.9042413412471527,0.8874184532953514,0,0.27341312790475586,0.9981406159209761,0.2739224549563889,0.27341312790475586,0.9981406159209761,0.2739224549563889
479,0.3828821393183275,0.26916319709143754,0,1.0,0.958993165527588,1.0427602989744482,0.4754041369720146,0.956377305708541,0.4970884755779593
485,0.9196864111466213,0.8641809625122701,0,1.0,0.9973100966092063,1.0026971584865523,0.9960112444917186,0.99817261202269,0.9978346755812186
492,0.9763815238592786,0.9590916701601979,0,1.0,0.9770494104435711,1.0234896918324834,1.0,0.9770494104435711,1.0234896918324834
