image_id,merged_components,proposal_count,union_ari,union_iou,v2_ari,v2_delta,v2_frag,v2_iou,v2_score,v2_var
434,3,3,-0.004227092939633696,0.5253701106427842,0.9394682988063618,4.022359848022461,0.0,0.9656302262842908,0.07007448241422584,1.4465858936309814
436,3,3,-0.0020732032854504307,0.6279520593248489,0.9791654957382511,2.1889896392822266,0.5,0.9919079259587282,0.6908716281138143,0.7409681677818298
437,3,2,-0.018907372766882636,0.6763433077161438,0.9650178415033689,4.1562089920043945,0.0,0.9704777524947331,1.5750548410364902,0.2999967634677887
44,4,5,0.6578435124008545,0.7990258158766065,0.007870577219940932,2.525831460952759,1.0,0.04833365815614781,0.3789231684387138,0.10026410967111588
440,2,2,-0.09162446006389788,0.637974025178385,0.9754392157793723,3.177255630493164,0.0,0.9679374173538129,-0.14609129411923363,1.355865240097046
441,2,2,0.05206207018608386,0.8310841101256302,0.8941666086115403,5.394969463348389,0.5,0.9758461839443362,0.26255080942277725,0.12772800028324127
442,3,3,0.00977798614494747,0.7253399373849737,0.8923467635022158,2.668104648590088,4.0,0.8924844802477051,-0.2849412831522093,2.355912685394287
443,0,0,0.0,0.0,0.0,0.0,10.0,0.0,-1000000.0,1.0
444,3,2,-0.007880034550687363,0.7111419325000599,0.9526285425254761,2.732883930206299,0.0,0.9568985574630241,0.9773331960467446,2.0898971557617188
447,1,2,0.8651102110140245,0.9500718946998118,0.895647476547029,4.408714294433594,0.0,0.9617520185798877,0.1778450875265027,0.9995867013931274
448,3,2,0.0002465957019726303,0.5117094746635963,0.909027706530536,4.746700286865234,0.0,0.9551861858306261,0.5128158892149189,0.7870927453041077
449,3,2,-0.000613094508532989,0.5098330700849982,0.8813092827968712,4.649582386016846,0.0,0.9414272366242075,0.4189857891522132,0.625215470790863
45,3,2,-0.0053448362363322415,0.6118517376888158,0.9819892365249264,2.616238832473755,0.0,0.9878580836311003,1.3986755151982657,0.7105056643486023
450,2,3,0.0015023781901246415,0.58126512378144,0.8661275394273464,3.980046510696411,0.0,0.9415594441560948,0.9058383930973396,0.8624918460845947
451,3,2,0.024595836015757953,0.7300650557609509,0.9297686160105079,4.672208309173584,7.0,0.935309020203056,0.8082329529800641,1.6531435251235962
452,2,8,0.02636697117671114,0.602974025144229,0.9118872670278467,1.7521101236343384,0.0,0.9628594450295541,-1.7781683514318596,0.8640610575675964
453,6,11,0.012366464217191698,0.6447111402799608,0.11341673753727415,2.3375494480133057,9.0,0.5094243857411248,2.3827652530172676,0.8562818765640259
455,2,3,0.05101329165690953,0.7862214041533987,0.8462094098858822,5.238327980041504,1.5,0.9583016453025203,0.6227976348773583,0.609429657459259
456,3,2,0.0077517870468044045,0.6249280323650122,0.8079682414411841,4.143346786499023,3.0,0.867874502868807,0.6084917715138564,1.8216168880462646
457,3,2,0.006191389902348284,0.6591887429980726,0.8879970600255876,4.995022773742676,0.0,0.9148233134423367,1.0384040053530408,1.881501317024231
461,1,1,0.8029687454846715,0.9128408654438284,0.8229381270057093,3.4238829612731934,0.0,0.9221354500040401,0.6192290807810643,0.9492391347885132
463,3,3,-0.018367588379997114,0.7320647823130548,0.2188809574987679,2.3894286155700684,0.0,0.2161088683408249,-0.3581823090431068,0.6842614412307739
464,10,20,0.48505276682461973,0.7215033887841777,-0.023514310575072302,2.455728530883789,2.0,0.09132466736447806,-1.2520636979872148,0.92659991979599
465,4,4,0.0675127469381937,0.35491214913125424,0.9123840470565893,2.987419843673706,0.0,0.9107240437096261,-0.3971539831595117,2.10745906829834
466,3,2,0.03474529413126568,0.39642785408526116,0.879609833122423,2.6360270977020264,10.0,0.85776369397141,1.1088734680539902,0.8454787135124207
467,1,1,0.8342498905484785,0.8880114290214373,0.8458575949836127,2.4219627380371094,6.0,0.8971881872412143,1.1611706417742163,0.3297576904296875
468,2,2,0.003122462149634264,0.5402475325073786,0.9022693575947467,3.288771629333496,0.0,0.9444575990226145,1.0229183912013606,0.44871723651885986
469,3,9,0.019966837010055492,0.6516013402935376,0.8331700298742168,4.792264938354492,6.0,0.8753214507365641,2.521883159110865,1.357308030128479
47,2,6,0.1093981118590752,0.592548501700875,0.45708828863090245,2.293395757675171,23.0,0.6626394938458569,0.42297167870401675,0.3183717727661133
471,3,4,0.025736492718037855,0.6350279303374563,0.45576525843692706,4.454618453979492,3.0,0.5724026779048995,1.705609141815688,1.7415426969528198
472,2,4,0.40021726623743065,0.7197382515934988,0.094427716080054,3.07382869720459,3.5,0.26015032658200626,2.5341613707594512,0.20970584452152252
473,1,2,0.6613394336037878,0.6607573486237323,0.6937104660560092,3.8469953536987305,8.0,0.6956661729622277,1.3667680458898963,0.07521405816078186
474,3,3,-0.017654265280931034,0.46570171931153026,0.8099842411807466,4.552525043487549,4.0,0.8042982516702073,0.3778279600451506,1.1138360500335693
475,1,1,0.8261821489451899,0.9290111673166722,0.8348067705789143,4.779004096984863,0.0,0.9327097451538305,0.7134169987494907,0.9675782322883606
476,1,1,0.8773293114372352,0.9521500011580717,0.8851503894140824,2.891739845275879,0.0,0.9553059661639818,0.9038461877870346,1.0680097341537476
478,3,2,0.031948257148414455,0.7032790715776879,0.8874184532953514,4.139768123626709,0.0,0.9042413412471527,0.841088633614188,2.013796091079712
479,20,28,0.28259235476866845,0.3866223302196077,-0.03913144500773628,1.026606559753418,0.0,0.03284423976289164,-1.871748064106753,0.4340929687023163
48,5,11,0.31360063901638446,0.7514663557857272,0.1510150468482746,2.282938241958618,1.0,0.2119017632232282,-1.2364372360270204,1.8632253408432007
485,1,4,0.8601527609442919,0.917212543550811,0.8641809625122701,5.289804458618164,1.0,0.9196864111466213,1.6071687417833065,0.725146472454071
492,1,1,0.9323649980188098,0.9605419788496584,0.9590916701601979,3.3717846870422363,0.0,0.9763815238592786,1.1359694212380604,0.016414586454629898
5,3,5,0.04750743731346407,0.6843884255738495,0.9159396218173528,3.668400287628174,6.5,0.9693730775167201,1.6236871108986197,0.48988354206085205
51,3,2,-0.00016756015192447224,0.5096513795379821,0.9858897324417667,4.2000885009765625,0.0,0.992680002521005,0.5368406780459123,0.4746650159358978
54,2,4,0.6028657053372464,0.853935336379707,0.20384043623548373,5.666070938110352,2.0,0.28290369329285975,2.3059766932452193,0.1930997669696808
56,1,1,0.8274527216732511,0.9016317171217253,0.8875528548382685,2.206556558609009,0.5,0.9373906729564098,0.6658064468131317,0.9744061231613159
58,1,1,0.9005506642737913,0.9526157682906744,0.8775870451734646,1.672978401184082,2.0,0.942469026054385,0.3926820493867009,1.490044355392456
59,6,41,-0.003676888470423003,0.49492190565811955,0.5796386297863215,1.8894792795181274,3.0,0.7788931934485793,-1.549192576243164,0.8117206692695618
60,2,6,0.021435181136320994,0.6496691441643151,0.9699660256400674,3.8799164295196533,0.0,0.9886571025920284,2.308290297888296,0.5724070072174072
63,2,3,-0.06490177758830165,0.5717620849600651,-0.06376431501108457,1.4936919212341309,0.0,0.5255126953116981,-0.2151879670531876,1.0046207904815674
67,3,11,-0.016131477792352376,0.5350934290105652,0.4901705661111979,1.6966556310653687,20.0,0.7557014598702885,2.2526346520880076,1.144180417060852
69,4,5,-0.0022355527930393525,0.5119692793649748,0.9393616993920572,2.645784616470337,0.0,0.9676052268245172,-0.05466550948652277,0.918286144733429
70,2,3,0.0026161128957654556,0.5395828487236728,0.975130180596846,3.756321668624878,0.0,0.9863501681226942,0.02133158410722773,0.2889706790447235
71,4,4,-0.01927114281818267,0.7726735167169321,-0.06292204231030749,6.687651634216309,0.0,0.0663181843821027,-1.1204918335555556,0.3657561242580414
73,3,4,-0.00031604628216433037,0.4948225313447464,0.845523880541478,2.0968689918518066,1.0,0.9213962084150429,-0.37373564989313285,0.44236886501312256
74,4,6,0.03818319136580768,0.5518278614268226,0.01434806244594485,2.9379496574401855,1.0,0.07700291923426207,-1.1410756006702305,0.23667451739311218
76,3,2,0.0024080840928934694,0.5418025404507255,0.9727197368661904,3.518730878829956,0.0,0.9848683546824545,0.9066547606467015,0.8511835932731628
77,1,1,-0.022712987755307057,0.8017193989726336,-0.006777086810903126,0.8526080846786499,0.0,0.816177368162817,-0.16387640104914267,1.0007240772247314
78,1,2,-0.008292294880651531,0.6237692628705755,-0.015620070560634225,0.8435018062591553,0.0,0.6313781738271615,-1.4041310721068156,1.0011775493621826
79,2,2,0.008129292906836462,0.7954283430421419,0.8962950961822824,4.371763706207275,7.5,0.9724637681141352,0.3072524412754629,0.5610194802284241
8,1,1,-0.006465400067817111,0.47840194686595283,-0.007690073309777964,3.0262868404388428,0.0,0.48052861665162466,0.6505679346507196,0.6707198023796082
84,1,1,0.8486384840732187,0.9323690485524398,0.9048045821217082,3.041945219039917,2.5,0.9582091113526905,1.1337123814822434,0.3742600977420807
85,4,3,-0.0008808967504654881,0.5794819548631109,0.9151813217203446,4.131743907928467,0.0,0.9471053416855151,0.23727832142880745,0.7875862717628479
86,1,1,0.6999822507522853,0.8719772063379975,0.8327735314600846,4.190040111541748,15.5,0.931614725451358,0.89198768987202,0.5211668014526367
88,3,4,0.5683221072448603,0.7908833977213916,0.8065290908886418,1.066353678703308,13.0,0.9044157628111369,-0.6382953999714465,0.5181201696395874
91,3,4,0.12258077534343201,0.600274054884934,0.9008409236682487,1.551417350769043,0.5,0.9506644174111377,0.9329945527057527,0.9866591095924377
93,4,4,-0.015983732511267962,0.5413956376611948,0.33923676447748546,1.0837767124176025,0.0,0.6497099738189782,-0.39436827454783896,0.22284939885139465
95,4,5,-0.0015397324096713394,0.4982063267738757,0.9520644374886347,2.9146971702575684,4.0,0.9745656972806905,0.43330299019926166,1.2373011112213135
96,4,4,-0.004036165566670836,0.5547909110627193,0.9552520141063298,1.3556241989135742,0.0,0.9733280541322679,-0.6784844951161394,0.9702156186103821
