sample_id,image_path,mask_path,gt_num_regions,gt_num_regions_raw,gt_decode_warning,gt_decode_warning_text,edge_precision,edge_recall,edge_f1,edge_pred_density
rwtd_442,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_442.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_442.jpg,2,2,False,,0.3078227173649794,0.2519326065411298,0.27708742097231304,0.0630035400390625
rwtd_443,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_443.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_443.jpg,5,5,False,,0.15969989281886388,0.2042961608775137,0.17926609183878084,0.085418701171875
rwtd_444,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_444.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_444.jpg,2,2,False,,0.17709772951628824,0.2661721068249258,0.21268524007113218,0.0772857666015625
rwtd_447,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_447.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_447.jpg,3,3,False,,0.4756315386578209,0.40285282040198833,0.43622747484203134,0.0597991943359375
rwtd_448,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_448.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_448.jpg,2,2,False,,0.32227623677437806,0.3092755214050494,0.3156420669374037,0.0533599853515625
rwtd_449,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_449.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_449.jpg,2,2,False,,0.3266275495948589,0.30722733245729306,0.31663055254604555,0.0546112060546875
rwtd_45,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_45.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_45.jpg,2,2,False,,0.2479310927208242,1.0,0.3973474083096495,0.0903472900390625
rwtd_450,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_450.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_450.jpg,2,2,False,,0.4411625335649976,0.5473251028806584,0.48854294210250127,0.0966033935546875
rwtd_451,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_451.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_451.jpg,2,2,False,,0.4087534193044158,0.7537833293298102,0.5300675675675676,0.1171417236328125
rwtd_452,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_452.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_452.jpg,2,2,False,,0.13193609345473287,0.25288113269674023,0.17340257394445702,0.0888214111328125
rwtd_453,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_453.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_453.jpg,3,3,False,,0.2895896656534954,0.5680429274109405,0.38361266294227186,0.2008056640625
rwtd_455,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_455.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_455.jpg,2,2,False,,0.20010222335803732,0.6258992805755396,0.30325329202168866,0.119415283203125
rwtd_456,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_456.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_456.jpg,5,5,False,,0.21015514809590974,0.07438841737393909,0.10988200589970502,0.0324554443359375
rwtd_457,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_457.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_457.jpg,2,2,False,,0.21229883832462965,0.6503428011753183,0.3201028442873212,0.1431732177734375
rwtd_461,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_461.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_461.jpg,2,2,False,,0.2041859333171088,0.21069814163736816,0.20739092819181806,0.0626983642578125
