image_id,iou,iou_inv,iou_inv_robust,used_inversion,dice,dice_inv,dice_inv_robust,boundary_precision,boundary_recall,boundary_f1,ari,pred_fg_ratio,gt_fg_ratio,oracle_agg_iou,oracle_agg_iou_inv,oracle_agg_iou_inv_robust,oracle_agg_used_inversion,oracle_agg_num_segments,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_229,0.9876552096451366,0.005112318398241193,0.9876552096451366,0,0.9937892697410698,0.010172631067517398,0.9937892697410698,0.9962406014663067,0.9924242423866506,0.9943287550232182,0.9791614749144851,0.4238433837890625,0.418853759765625,0.9876552096451366,0.9909959573683544,0.9909959573683544,1,1,0.9876552096451366,0.9909959573683544,0.9909959573683544,1,1
rwtd_236,0.0007795304475420673,0.9946967725139918,0.9946967725139918,1,0.0015578465062998767,0.9973413365083434,0.9973413365083434,0.9963099630628668,0.9963369963005004,0.9963234744983105,0.9900756919796029,0.46728515625,0.5317840576171875,0.9953379286671639,0.9946967725139918,0.9953379286671639,0,1,0.9953379286671639,0.9946967725139918,0.9953379286671639,0,1
rwtd_237,0.9917229233927234,0.0022171592837807587,0.9917229233927234,0,0.9958442630196889,0.004424508726961366,0.9958442630196889,0.9475655430356716,0.885906040238728,0.9156989845675324,0.9828618605714676,0.5177764892578125,0.5176544189453125,0.9917229233927234,0.9911175507115436,0.9917229233927234,0,1,0.9917229233927234,0.9911175507115436,0.9917229233927234,0,1
rwtd_238,0.9791273902501416,0.003102060874104994,0.9791273902501416,0,0.9894536299923472,0.006184935701162556,0.9894536299923472,0.6738351254238769,0.6156249999807617,0.6434161672565942,0.9625114383396937,0.446868896484375,0.450164794921875,0.9791273902501416,0.9829913310652412,0.9829913310652412,1,1,0.9791273902501416,0.9829913310652412,0.9829913310652412,1,1
rwtd_24,0.010773902451575636,0.8567348275358652,0.8567348275358652,1,0.021318125498579133,0.9228402621960472,0.9228402621960472,0.20120120119818016,0.2139461172707774,0.20737802141384074,0.5351496870790147,0.7281646728515625,0.17083740234375,0.5730087295989953,0.8567348275358652,0.8567348275358652,1,1,0.5730087295989953,0.8567348275358652,0.8567348275358652,1,1
rwtd_240,0.0,0.912711956718742,0.912711956718742,1,0.0,0.9543642507306742,0.9543642507306742,0.0,0.0,0.0,0.8584564828504662,0.3835601806640625,0.5797576904296875,0.9404935765734448,0.912711956718742,0.9404935765734448,0,1,0.9404935765734448,0.912711956718742,0.9404935765734448,0,1
rwtd_243,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702056884765625,0.07020568847655179,0.9297943115232956,0.9297943115232956,1,1,0.07020568847655179,0.9297943115232956,0.9297943115232956,1,1
rwtd_244,0.6642281768861318,0.12429016303350365,0.6642281768861318,0,0.7982417148217519,0.22109979633398222,0.7982417148217519,0.04832214765035809,0.07224334600623111,0.05790965950612886,0.5559191828697051,0.370849609375,0.247039794921875,0.6642281768861318,0.8345282942437651,0.8345282942437651,1,1,0.6642281768861318,0.8345282942437651,0.8345282942437651,1,1
rwtd_245,0.0,0.3842789653397296,0.3842789653397296,1,0.0,0.5552045143522352,0.5552045143522352,0.0,0.0,0.0,0.01589079479617834,0.2507171630859375,0.347564697265625,0.9347888537772664,0.9628373637679586,0.9628373637679586,1,2,0.9347888537772664,0.9628373637679586,0.9628373637679586,1,2
rwtd_246,0.5139376367057038,0.14778985241204426,0.5139376367057038,0,0.6789416211674626,0.2575207510355115,0.6789416211674626,0.07258064516075821,0.31679389311767964,0.1181027637637339,0.1736591820958025,0.431182861328125,0.4770965576171875,0.5488834630447762,0.5964736662494378,0.5964736662494378,1,1,0.5488834630447762,0.5964736662494378,0.5964736662494378,1,1
